"fecha_hecho","departamento","municipio","tipo_cultivo","cantidad","unidad","LATITUD","LONGITUD"
2019-02-26,"PUTUMAYO","PUERTO GUZMAN","COCA",0.6902,"HECTAREA",0.746432215,-75.88022979
2019-02-26,"PUTUMAYO","SAN MIGUEL","COCA",11.0504,"HECTAREA",0.343611,-76.9108
2019-02-26,"NORTE DE SANTANDER","HACARI","COCA",0.2799,"HECTAREA",8.361831987,-73.0782633
2019-02-26,"NORTE DE SANTANDER","SAN CALIXTO","COCA",2.4404,"HECTAREA",8.414441404,-73.2176038
2019-02-26,"NORTE DE SANTANDER","TIBU","COCA",1.91,"HECTAREA",8.713507237,-72.79925855
2019-02-26,"NORTE DE SANTANDER","EL CARMEN","COCA",0.7704,"HECTAREA",8.867990035,-73.34585922
2019-02-26,"CAQUETÁ","EL PAUJIL","COCA",4.58,"HECTAREA",1.476630016,-75.20231825
2019-02-26,"VICHADA","CUMARIBO","COCA",0.75,"HECTAREA",4.262454746,-69.52140484
2019-02-26,"META","PUERTO RICO","COCA",0.9304,"HECTAREA",2.758083657,-73.13780171
2019-02-26,"GUAVIARE","SAN JOSE DEL GUAVIARE","COCA",2.9195,"HECTAREA",2.484286091,-71.91916993
2019-02-26,"CAUCA","EL TAMBO","COCA",0.6903,"HECTAREA",2.534488312,-77.00511207
2019-02-26,"CAUCA","MORALES","COCA",1.2299,"HECTAREA",2.773663981,-76.74605152
2019-02-26,"CAQUETÁ","PUERTO RICO","COCA",0.5299,"HECTAREA",2.018940891,-75.07308627
2019-02-26,"META","LA MACARENA","COCA",1.1898,"HECTAREA",2.161863917,-74.09488076
2019-02-27,"BOLÍVAR","SAN PABLO","COCA",0.2198,"HECTAREA",7.507922612,-74.10356977
2019-02-27,"PUTUMAYO","PUERTO ASIS","COCA",45.9176,"HECTAREA",0.500556,-76.4989
2019-02-27,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",16.2776,"HECTAREA",0.42012589,-76.77067026
2019-02-27,"PUTUMAYO","ORITO","COCA",10.212,"HECTAREA",0.673756323,-76.94313923
2019-02-27,"ANTIOQUIA","CACERES","COCA",8.27,"HECTAREA",7.665155105,-75.22369744
2019-02-27,"ANTIOQUIA","NECHI","COCA",7.779,"HECTAREA",7.983477394,-74.65844186
2019-02-27,"ANTIOQUIA","TARAZA","COCA",36.1777999999999,"HECTAREA",7.488875998,-75.40189438
2019-02-27,"BOLÍVAR","SAN JACINTO DEL CAUCA","COCA",3.7,"HECTAREA",8.212463202,-74.75082
2019-02-27,"ANTIOQUIA","ITUANGO","COCA",7.35,"HECTAREA",7.341549718,-75.67842277
2019-02-27,"BOLÍVAR","MONTECRISTO","COCA",5.4606,"HECTAREA",8.01710024,-74.46342911
2019-02-27,"BOLÍVAR","MORALES","COCA",4.6905,"HECTAREA",8.253700061,-73.9713459
2019-02-27,"NARIÑO","SAN ANDRES DE TUMACO","COCA",92.7139000000003,"HECTAREA",1.574550638,-78.61540963
2019-02-27,"CAQUETÁ","CARTAGENA DEL CHAIRA","COCA",4.3802,"HECTAREA",0.647693081,-74.27235499
2019-02-27,"CAQUETÁ","PUERTO RICO","COCA",1.0703,"HECTAREA",2.018940891,-75.07308627
2019-02-27,"CAQUETÁ","EL PAUJIL","COCA",4.1299,"HECTAREA",1.476630016,-75.20231825
2019-02-27,"PUTUMAYO","PUERTO GUZMAN","COCA",0.8197,"HECTAREA",0.746432215,-75.88022979
2019-02-27,"PUTUMAYO","SAN MIGUEL","COCA",30.7202,"HECTAREA",0.343611,-76.9108
2019-02-27,"NORTE DE SANTANDER","TIBU","COCA",0.88,"HECTAREA",8.713507237,-72.79925855
2019-02-27,"NORTE DE SANTANDER","SARDINATA","COCA",0.99,"HECTAREA",8.215080767,-72.79580961
2019-02-27,"NORTE DE SANTANDER","TEORAMA","COCA",0.8,"HECTAREA",8.760013794,-73.15714097
2019-02-27,"META","LA MACARENA","COCA",1.7598,"HECTAREA",2.161863917,-74.09488076
2019-02-27,"GUAVIARE","SAN JOSE DEL GUAVIARE","COCA",0.7903,"HECTAREA",2.484286091,-71.91916993
2019-02-27,"CUNDINAMARCA","TOPAIPI","COCA",1.8,"HECTAREA",5.355688386,-74.28963994
2019-02-27,"CAUCA","EL TAMBO","COCA",1.9195,"HECTAREA",2.534488312,-77.00511207
2019-02-27,"CAUCA","CORINTO","COCA",0.19,"HECTAREA",3.136753606,-76.20964569
2019-02-27,"NORTE DE SANTANDER","EL TARRA","COCA",2.8593,"HECTAREA",8.678263671,-73.0317597
2019-02-28,"NARIÑO","SAN ANDRES DE TUMACO","COCA",100.2219,"HECTAREA",1.574550638,-78.61540963
2019-02-28,"ANTIOQUIA","ZARAGOZA","COCA",1.3097,"HECTAREA",7.474004006,-74.85848326
2019-02-28,"BOLÍVAR","MONTECRISTO","COCA",6.2104,"HECTAREA",8.01710024,-74.46342911
2019-02-28,"PUTUMAYO","ORITO","COCA",7.024,"HECTAREA",0.673756323,-76.94313923
2019-02-28,"ANTIOQUIA","ITUANGO","COCA",3.8899,"HECTAREA",7.341549718,-75.67842277
2019-02-28,"PUTUMAYO","PUERTO ASIS","COCA",22.1637,"HECTAREA",0.500556,-76.4989
2019-02-28,"PUTUMAYO","PUERTO CAICEDO","COCA",21.237,"HECTAREA",0.70416861,-76.49864415
2019-02-28,"BOLÍVAR","SAN JACINTO DEL CAUCA","COCA",3.512,"HECTAREA",8.212463202,-74.75082
2019-02-28,"ANTIOQUIA","TARAZA","COCA",33.1912,"HECTAREA",7.488875998,-75.40189438
2019-02-28,"ANTIOQUIA","NECHI","COCA",7.545,"HECTAREA",7.983477394,-74.65844186
2019-02-28,"ANTIOQUIA","CACERES","COCA",4.034,"HECTAREA",7.665155105,-75.22369744
2019-02-28,"NARIÑO","ROBERTO PAYAN","COCA",31.874,"HECTAREA",1.897581156,-78.3811163
2019-02-28,"BOLÍVAR","MORALES","COCA",3.5595,"HECTAREA",8.253700061,-73.9713459
2019-02-28,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",7.56,"HECTAREA",0.42012589,-76.77067026
2019-02-28,"BOLÍVAR","CANTAGALLO","COCA",0.7002,"HECTAREA",7.239229146,-74.10014043
2019-02-28,"NORTE DE SANTANDER","SAN CALIXTO","COCA",3.05,"HECTAREA",8.414441404,-73.2176038
2019-02-28,"CAQUETÁ","PUERTO RICO","COCA",0.5299,"HECTAREA",2.018940891,-75.07308627
2019-02-28,"PUTUMAYO","SAN MIGUEL","COCA",24.5733,"HECTAREA",0.343611,-76.9108
2019-02-28,"NORTE DE SANTANDER","SARDINATA","COCA",0.3297,"HECTAREA",8.215080767,-72.79580961
2019-02-28,"VICHADA","CUMARIBO","COCA",1.8804,"HECTAREA",4.262454746,-69.52140484
2019-02-28,"NORTE DE SANTANDER","TIBU","COCA",1.3797,"HECTAREA",8.713507237,-72.79925855
2019-02-28,"NORTE DE SANTANDER","TEORAMA","COCA",0.9504,"HECTAREA",8.760013794,-73.15714097
2019-02-28,"NORTE DE SANTANDER","EL TARRA","COCA",2.01,"HECTAREA",8.678263671,-73.0317597
2019-02-28,"PUTUMAYO","PUERTO GUZMAN","COCA",0.6601,"HECTAREA",0.746432215,-75.88022979
2019-02-28,"LA GUAJIRA","SAN JUAN DEL CESAR","MARIHUANA",0.02,"HECTAREA",10.81311496,-73.08659986
2019-02-28,"META","LA MACARENA","COCA",0.99,"HECTAREA",2.161863917,-74.09488076
2019-02-28,"CAQUETÁ","CARTAGENA DEL CHAIRA","COCA",5.1797,"HECTAREA",0.647693081,-74.27235499
2019-02-28,"CAQUETÁ","EL PAUJIL","COCA",7.4403,"HECTAREA",1.476630016,-75.20231825
2019-02-28,"GUAVIARE","MIRAFLORES","COCA",1.7101,"HECTAREA",1.363974932,-72.01810951
2019-02-28,"GUAVIARE","SAN JOSE DEL GUAVIARE","COCA",2.3997,"HECTAREA",2.484286091,-71.91916993
2019-02-28,"CAUCA","MORALES","COCA",1.8998,"HECTAREA",2.773663981,-76.74605152
2019-03-01,"BOLÍVAR","MORALES","COCA",1.63,"HECTAREA",8.253700061,-73.9713459
2019-03-01,"BOLÍVAR","MONTECRISTO","COCA",6.2699,"HECTAREA",8.01710024,-74.46342911
2019-03-01,"ANTIOQUIA","ZARAGOZA","COCA",1.0902,"HECTAREA",7.474004006,-74.85848326
2019-03-01,"ANTIOQUIA","ANORI","COCA",6.8299,"HECTAREA",7.193110778,-75.10848954
2019-03-01,"PUTUMAYO","PUERTO ASIS","COCA",27.8522,"HECTAREA",0.500556,-76.4989
2019-03-01,"ANTIOQUIA","ITUANGO","COCA",4.324,"HECTAREA",7.341549718,-75.67842277
2019-03-01,"ANTIOQUIA","TARAZA","COCA",32.5323,"HECTAREA",7.488875998,-75.40189438
2019-03-01,"ANTIOQUIA","NECHI","COCA",15.214,"HECTAREA",7.983477394,-74.65844186
2019-03-01,"PUTUMAYO","ORITO","COCA",25.085,"HECTAREA",0.673756323,-76.94313923
2019-03-01,"ANTIOQUIA","CACERES","COCA",45.075,"HECTAREA",7.665155105,-75.22369744
2019-03-01,"BOLÍVAR","CANTAGALLO","COCA",0.1001,"HECTAREA",7.239229146,-74.10014043
2019-03-01,"NARIÑO","SAN ANDRES DE TUMACO","COCA",99.7690999999999,"HECTAREA",1.574550638,-78.61540963
2019-03-01,"CAQUETÁ","CARTAGENA DEL CHAIRA","COCA",5.7089,"HECTAREA",0.647693081,-74.27235499
2019-03-01,"PUTUMAYO","SAN MIGUEL","COCA",32.6816,"HECTAREA",0.343611,-76.9108
2019-03-01,"CAQUETÁ","LA MONTAÑITA","COCA",0.71,"HECTAREA",1.302860442,-75.23572732
2019-03-01,"CAQUETÁ","EL PAUJIL","COCA",1.5197,"HECTAREA",1.476630016,-75.20231825
2019-03-01,"CAUCA","MIRANDA","MARIHUANA",0.38,"HECTAREA",3.228235212,-76.21670827
2019-03-01,"CAUCA","MORALES","COCA",1.0899,"HECTAREA",2.773663981,-76.74605152
2019-03-01,"GUAVIARE","MIRAFLORES","COCA",0.6601,"HECTAREA",1.363974932,-72.01810951
2019-03-01,"META","LA MACARENA","COCA",1.2798,"HECTAREA",2.161863917,-74.09488076
2019-03-01,"NORTE DE SANTANDER","EL TARRA","COCA",1.1495,"HECTAREA",8.678263671,-73.0317597
2019-03-01,"NORTE DE SANTANDER","TIBU","COCA",1.2699,"HECTAREA",8.713507237,-72.79925855
2019-03-01,"NORTE DE SANTANDER","SAN CALIXTO","COCA",0.9898,"HECTAREA",8.414441404,-73.2176038
2019-03-01,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",2.9304,"HECTAREA",0.42012589,-76.77067026
2019-03-01,"VALLE DEL CAUCA","BOLIVAR","COCA",3.93,"HECTAREA",4.393118861,-76.34982039
2019-03-01,"VICHADA","CUMARIBO","COCA",0.7803,"HECTAREA",4.262454746,-69.52140484
2019-03-01,"CAQUETÁ","PUERTO RICO","COCA",0.5995,"HECTAREA",2.018940891,-75.07308627
2019-03-02,"ANTIOQUIA","ITUANGO","COCA",4.4301,"HECTAREA",7.341549718,-75.67842277
2019-03-02,"ANTIOQUIA","ZARAGOZA","COCA",1.2198,"HECTAREA",7.474004006,-74.85848326
2019-03-02,"PUTUMAYO","ORITO","COCA",6.803,"HECTAREA",0.673756323,-76.94313923
2019-03-02,"PUTUMAYO","PUERTO ASIS","COCA",26.8863,"HECTAREA",0.500556,-76.4989
2019-03-02,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",7.37,"HECTAREA",0.42012589,-76.77067026
2019-03-02,"PUTUMAYO","PUERTO CAICEDO","COCA",10.624,"HECTAREA",0.70416861,-76.49864415
2019-03-02,"ANTIOQUIA","CACERES","COCA",8.272,"HECTAREA",7.665155105,-75.22369744
2019-03-02,"NARIÑO","SAN ANDRES DE TUMACO","COCA",93.7731999999998,"HECTAREA",1.574550638,-78.61540963
2019-03-02,"ANTIOQUIA","TARAZA","COCA",57.6661,"HECTAREA",7.488875998,-75.40189438
2019-03-02,"BOLÍVAR","MORALES","COCA",0.9598,"HECTAREA",8.253700061,-73.9713459
2019-03-02,"ANTIOQUIA","NECHI","COCA",11.117,"HECTAREA",7.983477394,-74.65844186
2019-03-02,"BOLÍVAR","CANTAGALLO","COCA",0.99,"HECTAREA",7.239229146,-74.10014043
2019-03-02,"BOLÍVAR","MONTECRISTO","COCA",5.4699,"HECTAREA",8.01710024,-74.46342911
2019-03-02,"CAQUETÁ","EL PAUJIL","COCA",2.1706,"HECTAREA",1.476630016,-75.20231825
2019-03-02,"CAQUETÁ","CARTAGENA DEL CHAIRA","COCA",3.2103,"HECTAREA",0.647693081,-74.27235499
2019-03-02,"VALLE DEL CAUCA","BOLIVAR","COCA",1.0905,"HECTAREA",4.393118861,-76.34982039
2019-03-02,"PUTUMAYO","PUERTO GUZMAN","COCA",2.3898,"HECTAREA",0.746432215,-75.88022979
2019-03-02,"PUTUMAYO","SAN MIGUEL","COCA",20.5514,"HECTAREA",0.343611,-76.9108
2019-03-02,"NORTE DE SANTANDER","HACARI","COCA",0.3204,"HECTAREA",8.361831987,-73.0782633
2019-03-02,"NORTE DE SANTANDER","EL CARMEN","COCA",0.6201,"HECTAREA",8.867990035,-73.34585922
2019-03-02,"VICHADA","CUMARIBO","COCA",0.7996,"HECTAREA",4.262454746,-69.52140484
2019-03-02,"NORTE DE SANTANDER","TIBU","COCA",1.7104,"HECTAREA",8.713507237,-72.79925855
2019-03-02,"META","LA MACARENA","COCA",1.6998,"HECTAREA",2.161863917,-74.09488076
2019-03-02,"GUAVIARE","SAN JOSE DEL GUAVIARE","COCA",7.0702,"HECTAREA",2.484286091,-71.91916993
2019-03-02,"CAUCA","MORALES","COCA",0.8498,"HECTAREA",2.773663981,-76.74605152
2019-03-02,"NORTE DE SANTANDER","EL TARRA","COCA",2.7404,"HECTAREA",8.678263671,-73.0317597
2019-03-03,"ANTIOQUIA","CACERES","COCA",4.21,"HECTAREA",7.665155105,-75.22369744
2019-03-03,"ANTIOQUIA","ZARAGOZA","COCA",1.26,"HECTAREA",7.474004006,-74.85848326
2019-03-03,"ANTIOQUIA","NECHI","COCA",11.464,"HECTAREA",7.983477394,-74.65844186
2019-03-03,"PUTUMAYO","PUERTO ASIS","COCA",11.862,"HECTAREA",0.500556,-76.4989
2019-03-03,"ANTIOQUIA","ITUANGO","COCA",3.5192,"HECTAREA",7.341549718,-75.67842277
2019-03-03,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",7.129,"HECTAREA",0.42012589,-76.77067026
2019-03-03,"NARIÑO","SAN ANDRES DE TUMACO","COCA",73.7466,"HECTAREA",1.574550638,-78.61540963
2019-03-03,"ANTIOQUIA","TARAZA","COCA",35.1266,"HECTAREA",7.488875998,-75.40189438
2019-03-03,"PUTUMAYO","ORITO","COCA",13.463,"HECTAREA",0.673756323,-76.94313923
2019-03-03,"BOLÍVAR","MONTECRISTO","COCA",3.0502,"HECTAREA",8.01710024,-74.46342911
2019-03-03,"BOLÍVAR","MORALES","COCA",1.12,"HECTAREA",8.253700061,-73.9713459
2019-03-03,"CAQUETÁ","EL PAUJIL","COCA",1.17,"HECTAREA",1.476630016,-75.20231825
2019-03-03,"CAQUETÁ","PUERTO RICO","COCA",0.5302,"HECTAREA",2.018940891,-75.07308627
2019-03-03,"CAQUETÁ","CARTAGENA DEL CHAIRA","COCA",2.6403,"HECTAREA",0.647693081,-74.27235499
2019-03-03,"CAUCA","MORALES","COCA",1.19,"HECTAREA",2.773663981,-76.74605152
2019-03-03,"GUAVIARE","MIRAFLORES","COCA",0.6398,"HECTAREA",1.363974932,-72.01810951
2019-03-03,"NORTE DE SANTANDER","SAN CALIXTO","COCA",0.28,"HECTAREA",8.414441404,-73.2176038
2019-03-03,"NORTE DE SANTANDER","EL CARMEN","COCA",3.5199,"HECTAREA",8.867990035,-73.34585922
2019-03-03,"PUTUMAYO","PUERTO GUZMAN","COCA",1.26,"HECTAREA",0.746432215,-75.88022979
2019-03-03,"VALLE DEL CAUCA","BOLIVAR","COCA",1.3298,"HECTAREA",4.393118861,-76.34982039
2019-03-03,"VICHADA","CUMARIBO","COCA",0.48,"HECTAREA",4.262454746,-69.52140484
2019-03-04,"ANTIOQUIA","ITUANGO","COCA",4.2709,"HECTAREA",7.341549718,-75.67842277
2019-03-04,"ANTIOQUIA","ZARAGOZA","COCA",1.1102,"HECTAREA",7.474004006,-74.85848326
2019-03-04,"AMAZONAS","TARAPACA","COCA",0.69,"HECTAREA",-2.451794264,-70.00651535
2019-03-04,"ANTIOQUIA","TARAZA","COCA",23.542,"HECTAREA",7.488875998,-75.40189438
2019-03-04,"PUTUMAYO","PUERTO ASIS","COCA",29.0644,"HECTAREA",0.500556,-76.4989
2019-03-04,"ANTIOQUIA","CACERES","COCA",4.421,"HECTAREA",7.665155105,-75.22369744
2019-03-04,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",7.894,"HECTAREA",0.42012589,-76.77067026
2019-03-04,"PUTUMAYO","ORITO","COCA",38.06,"HECTAREA",0.673756323,-76.94313923
2019-03-04,"NARIÑO","SAN ANDRES DE TUMACO","COCA",96.8231,"HECTAREA",1.574550638,-78.61540963
2019-03-04,"BOLÍVAR","MONTECRISTO","COCA",6.49,"HECTAREA",8.01710024,-74.46342911
2019-03-04,"ANTIOQUIA","NECHI","COCA",15.533,"HECTAREA",7.983477394,-74.65844186
2019-03-04,"BOLÍVAR","MORALES","COCA",4.9906,"HECTAREA",8.253700061,-73.9713459
2019-03-04,"CAUCA","MORALES","COCA",1.33,"HECTAREA",2.773663981,-76.74605152
2019-03-04,"CAQUETÁ","PUERTO RICO","COCA",1.16,"HECTAREA",2.018940891,-75.07308627
2019-03-04,"CAQUETÁ","CARTAGENA DEL CHAIRA","COCA",3.759,"HECTAREA",0.647693081,-74.27235499
2019-03-04,"CAUCA","EL TAMBO","COCA",6.1005,"HECTAREA",2.534488312,-77.00511207
2019-03-04,"GUAVIARE","SAN JOSE DEL GUAVIARE","COCA",0.5202,"HECTAREA",2.484286091,-71.91916993
2019-03-04,"META","LA MACARENA","COCA",2.2997,"HECTAREA",2.161863917,-74.09488076
2019-03-04,"NORTE DE SANTANDER","TIBU","COCA",0.8604,"HECTAREA",8.713507237,-72.79925855
2019-03-04,"NORTE DE SANTANDER","EL CARMEN","COCA",0.5598,"HECTAREA",8.867990035,-73.34585922
2019-03-04,"NORTE DE SANTANDER","TEORAMA","COCA",1.1298,"HECTAREA",8.760013794,-73.15714097
2019-03-04,"PUTUMAYO","SAN MIGUEL","COCA",13.5901,"HECTAREA",0.343611,-76.9108
2019-03-04,"VALLE DEL CAUCA","BOLIVAR","COCA",0.6902,"HECTAREA",4.393118861,-76.34982039
2019-03-04,"VICHADA","CUMARIBO","COCA",0.4697,"HECTAREA",4.262454746,-69.52140484
2019-03-04,"CAQUETÁ","EL PAUJIL","COCA",3.86,"HECTAREA",1.476630016,-75.20231825
2019-03-05,"BOLÍVAR","MONTECRISTO","COCA",6.3792,"HECTAREA",8.01710024,-74.46342911
2019-03-05,"ANTIOQUIA","ITUANGO","COCA",1.7598,"HECTAREA",7.341549718,-75.67842277
2019-03-05,"ANTIOQUIA","ZARAGOZA","COCA",1.03,"HECTAREA",7.474004006,-74.85848326
2019-03-05,"PUTUMAYO","PUERTO ASIS","COCA",30.1051,"HECTAREA",0.500556,-76.4989
2019-03-05,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",8,"HECTAREA",0.42012589,-76.77067026
2019-03-05,"ANTIOQUIA","CACERES","COCA",3.524,"HECTAREA",7.665155105,-75.22369744
2019-03-05,"ANTIOQUIA","NECHI","COCA",11.545,"HECTAREA",7.983477394,-74.65844186
2019-03-05,"NARIÑO","SAN ANDRES DE TUMACO","COCA",80.8062999999999,"HECTAREA",1.574550638,-78.61540963
2019-03-05,"NARIÑO","OLAYA HERRERA","COCA",28.475,"HECTAREA",2.287856547,-78.31219024
2019-03-05,"PUTUMAYO","ORITO","COCA",40.736,"HECTAREA",0.673756323,-76.94313923
2019-03-05,"BOLÍVAR","SIMITI","COCA",0.8603,"HECTAREA",7.851315534,-73.98371609
2019-03-05,"ANTIOQUIA","TARAZA","COCA",31.9154,"HECTAREA",7.488875998,-75.40189438
2019-03-05,"BOLÍVAR","SAN PABLO","COCA",0.98,"HECTAREA",7.507922612,-74.10356977
2019-03-05,"BOLÍVAR","SAN JACINTO DEL CAUCA","COCA",3.51,"HECTAREA",8.212463202,-74.75082
2019-03-05,"CAQUETÁ","EL PAUJIL","COCA",4.4496,"HECTAREA",1.476630016,-75.20231825
2019-03-05,"BOLÍVAR","MORALES","COCA",3.6102,"HECTAREA",8.253700061,-73.9713459
2019-03-05,"NORTE DE SANTANDER","TEORAMA","COCA",2.3898,"HECTAREA",8.760013794,-73.15714097
2019-03-05,"NORTE DE SANTANDER","CONVENCION","COCA",0.4203,"HECTAREA",8.873159895,-73.20007769
2019-03-05,"NORTE DE SANTANDER","TIBU","COCA",3.1302,"HECTAREA",8.713507237,-72.79925855
2019-03-05,"NORTE DE SANTANDER","SARDINATA","COCA",0.99,"HECTAREA",8.215080767,-72.79580961
2019-03-05,"META","MAPIRIPAN","COCA",0.6797,"HECTAREA",3.117523361,-71.93805692
2019-03-05,"PUTUMAYO","SAN MIGUEL","COCA",26.8512,"HECTAREA",0.343611,-76.9108
2019-03-05,"GUAVIARE","SAN JOSE DEL GUAVIARE","COCA",3.5898,"HECTAREA",2.484286091,-71.91916993
2019-03-05,"CAUCA","EL TAMBO","COCA",0.4603,"HECTAREA",2.534488312,-77.00511207
2019-03-05,"CAUCA","MORALES","COCA",2.8,"HECTAREA",2.773663981,-76.74605152
2019-03-05,"CAQUETÁ","CARTAGENA DEL CHAIRA","COCA",2.1392,"HECTAREA",0.647693081,-74.27235499
2019-03-05,"CAQUETÁ","PUERTO RICO","COCA",1.5201,"HECTAREA",2.018940891,-75.07308627
2019-03-05,"META","LA MACARENA","COCA",1.23,"HECTAREA",2.161863917,-74.09488076
2019-03-06,"ANTIOQUIA","ITUANGO","COCA",1.8599,"HECTAREA",7.341549718,-75.67842277
2019-03-06,"BOLÍVAR","CANTAGALLO","COCA",0.4599,"HECTAREA",7.239229146,-74.10014043
2019-03-06,"BOLÍVAR","MORALES","COCA",3.2604,"HECTAREA",8.253700061,-73.9713459
2019-03-06,"BOLÍVAR","MONTECRISTO","COCA",4.0598,"HECTAREA",8.01710024,-74.46342911
2019-03-06,"BOLÍVAR","SAN PABLO","COCA",0.1098,"HECTAREA",7.507922612,-74.10356977
2019-03-06,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",9.222,"HECTAREA",0.42012589,-76.77067026
2019-03-06,"BOLÍVAR","SAN JACINTO DEL CAUCA","COCA",3.526,"HECTAREA",8.212463202,-74.75082
2019-03-06,"ANTIOQUIA","TARAZA","COCA",22.7324,"HECTAREA",7.488875998,-75.40189438
2019-03-06,"ANTIOQUIA","NECHI","COCA",12.306,"HECTAREA",7.983477394,-74.65844186
2019-03-06,"PUTUMAYO","PUERTO ASIS","COCA",25.7921,"HECTAREA",0.500556,-76.4989
2019-03-06,"CAQUETÁ","EL PAUJIL","COCA",4.8806,"HECTAREA",1.476630016,-75.20231825
2019-03-06,"PUTUMAYO","ORITO","COCA",38.424,"HECTAREA",0.673756323,-76.94313923
2019-03-06,"NARIÑO","SAN ANDRES DE TUMACO","COCA",71.8266,"HECTAREA",1.574550638,-78.61540963
2019-03-06,"CAQUETÁ","PUERTO RICO","COCA",0.6104,"HECTAREA",2.018940891,-75.07308627
2019-03-06,"ANTIOQUIA","ANORI","COCA",3.4902,"HECTAREA",7.193110778,-75.10848954
2019-03-06,"CAUCA","PAEZ","COCA",0.5598,"HECTAREA",2.733887702,-75.99368264
2019-03-06,"CAQUETÁ","CARTAGENA DEL CHAIRA","COCA",3.3496,"HECTAREA",0.647693081,-74.27235499
2019-03-06,"VALLE DEL CAUCA","BOLIVAR","COCA",2.2201,"HECTAREA",4.393118861,-76.34982039
2019-03-06,"PUTUMAYO","SAN MIGUEL","COCA",31.9717,"HECTAREA",0.343611,-76.9108
2019-03-06,"NORTE DE SANTANDER","SARDINATA","COCA",0.24,"HECTAREA",8.215080767,-72.79580961
2019-03-06,"NORTE DE SANTANDER","CUCUTA","COCA",0.94,"HECTAREA",8.112041811,-72.48862641
2019-03-06,"NORTE DE SANTANDER","CONVENCION","COCA",1.2198,"HECTAREA",8.873159895,-73.20007769
2019-03-06,"NORTE DE SANTANDER","TEORAMA","COCA",1.17,"HECTAREA",8.760013794,-73.15714097
2019-03-06,"VICHADA","CUMARIBO","COCA",0.8903,"HECTAREA",4.262454746,-69.52140484
2019-03-06,"NORTE DE SANTANDER","EL CARMEN","COCA",1.2906,"HECTAREA",8.867990035,-73.34585922
2019-03-06,"META","LA MACARENA","COCA",1.68,"HECTAREA",2.161863917,-74.09488076
2019-03-06,"META","PUERTO RICO","COCA",0.96,"HECTAREA",2.758083657,-73.13780171
2019-03-06,"GUAVIARE","MIRAFLORES","COCA",1.9103,"HECTAREA",1.363974932,-72.01810951
2019-03-06,"CAUCA","MORALES","COCA",0.8304,"HECTAREA",2.773663981,-76.74605152
2019-03-06,"NORTE DE SANTANDER","TIBU","COCA",1.75,"HECTAREA",8.713507237,-72.79925855
2019-03-06,"CAUCA","EL TAMBO","COCA",5.1597,"HECTAREA",2.534488312,-77.00511207
2019-03-07,"ANTIOQUIA","ITUANGO","COCA",6.0301,"HECTAREA",7.341549718,-75.67842277
2019-03-07,"NARIÑO","SAN ANDRES DE TUMACO","COCA",68.5505,"HECTAREA",1.574550638,-78.61540963
2019-03-07,"ANTIOQUIA","VALDIVIA","COCA",3.82,"HECTAREA",7.265404213,-75.40094502
2019-03-07,"BOLÍVAR","SAN JACINTO DEL CAUCA","COCA",3.715,"HECTAREA",8.212463202,-74.75082
2019-03-07,"ANTIOQUIA","NECHI","COCA",8.081,"HECTAREA",7.983477394,-74.65844186
2019-03-07,"PUTUMAYO","ORITO","COCA",21.953,"HECTAREA",0.673756323,-76.94313923
2019-03-07,"PUTUMAYO","PUERTO ASIS","COCA",27.3231,"HECTAREA",0.500556,-76.4989
2019-03-07,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",10.4279,"HECTAREA",0.42012589,-76.77067026
2019-03-07,"ANTIOQUIA","TARAZA","COCA",56.381,"HECTAREA",7.488875998,-75.40189438
2019-03-07,"NARIÑO","ROBERTO PAYAN","COCA",19.997,"HECTAREA",1.897581156,-78.3811163
2019-03-07,"BOLÍVAR","MORALES","COCA",4.6598,"HECTAREA",8.253700061,-73.9713459
2019-03-07,"ANTIOQUIA","CACERES","COCA",3.624,"HECTAREA",7.665155105,-75.22369744
2019-03-07,"BOLÍVAR","SAN PABLO","COCA",0.1,"HECTAREA",7.507922612,-74.10356977
2019-03-07,"BOLÍVAR","MONTECRISTO","COCA",6.29,"HECTAREA",8.01710024,-74.46342911
2019-03-07,"CAQUETÁ","CARTAGENA DEL CHAIRA","COCA",6.2394,"HECTAREA",0.647693081,-74.27235499
2019-03-07,"PUTUMAYO","SAN MIGUEL","COCA",10.3797,"HECTAREA",0.343611,-76.9108
2019-03-07,"NORTE DE SANTANDER","CONVENCION","COCA",2.2401,"HECTAREA",8.873159895,-73.20007769
2019-03-07,"NORTE DE SANTANDER","EL CARMEN","COCA",3.4299,"HECTAREA",8.867990035,-73.34585922
2019-03-07,"META","LA MACARENA","COCA",2.9001,"HECTAREA",2.161863917,-74.09488076
2019-03-07,"GUAVIARE","SAN JOSE DEL GUAVIARE","COCA",2.3304,"HECTAREA",2.484286091,-71.91916993
2019-03-07,"NORTE DE SANTANDER","TIBU","COCA",0.31,"HECTAREA",8.713507237,-72.79925855
