"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD","UNIDADES DE MEDIDA"
2004-06-11,"50","META","50325","MAPIRIPAN",22.55,"HECTAREA"
2004-06-11,"86","PUTUMAYO","86320","ORITO",247.89,"HECTAREA"
2004-06-11,"86","PUTUMAYO","86865","VALLE DEL GUAMUEZ",124.04,"HECTAREA"
2004-06-13,"18","CAQUETÁ","18610","SAN JOSE DEL FRAGUA",176.71,"HECTAREA"
2004-06-17,"86","PUTUMAYO","86568","PUERTO ASIS",344.99,"HECTAREA"
2004-06-18,"05","ANTIOQUIA","05250","EL BAGRE",227.77,"HECTAREA"
2004-06-21,"05","ANTIOQUIA","05250","EL BAGRE",155.9,"HECTAREA"
2004-06-21,"05","ANTIOQUIA","05790","TARAZA",155.9,"HECTAREA"
2004-06-21,"50","META","50325","MAPIRIPAN",46.05,"HECTAREA"
2004-06-22,"05","ANTIOQUIA","05790","TARAZA",103.71,"HECTAREA"
2004-06-24,"05","ANTIOQUIA","05790","TARAZA",171.04,"HECTAREA"
2004-06-25,"50","META","50568","PUERTO GAITAN",101.77,"HECTAREA"
2004-06-26,"99","VICHADA","99773","CUMARIBO",192.93,"HECTAREA"
2004-06-27,"99","VICHADA","99773","CUMARIBO",172.91,"HECTAREA"
2004-06-29,"99","VICHADA","99773","CUMARIBO",109.68,"HECTAREA"
2004-06-30,"05","ANTIOQUIA","05250","EL BAGRE",63.41,"HECTAREA"
2004-07-01,"54","NORTE DE SANTANDER","54720","SARDINATA",73.19,"HECTAREA"
2004-07-02,"05","ANTIOQUIA","05790","TARAZA",61.49,"HECTAREA"
2004-07-02,"54","NORTE DE SANTANDER","54720","SARDINATA",287.58,"HECTAREA"
2004-07-03,"44","LA GUAJIRA","44090","DIBULLA",187.78,"HECTAREA"
2004-07-03,"47","MAGDALENA","47001","SANTA MARTA",187.78,"HECTAREA"
2004-07-03,"54","NORTE DE SANTANDER","54810","TIBU",593.51,"HECTAREA"
2004-07-04,"05","ANTIOQUIA","05854","VALDIVIA",167.02,"HECTAREA"
2004-07-04,"20","CESAR","20013","AGUSTIN CODAZZI",28.84,"HECTAREA"
2004-07-04,"54","NORTE DE SANTANDER","54250","EL TARRA",203.99,"HECTAREA"
2004-07-04,"54","NORTE DE SANTANDER","54810","TIBU",204,"HECTAREA"
2004-07-05,"05","ANTIOQUIA","05790","TARAZA",167.03,"HECTAREA"
2004-07-05,"44","LA GUAJIRA","44090","DIBULLA",161.45,"HECTAREA"
2004-07-05,"47","MAGDALENA","47001","SANTA MARTA",161.46,"HECTAREA"
2004-07-06,"44","LA GUAJIRA","44090","DIBULLA",99.37,"HECTAREA"
2004-07-06,"54","NORTE DE SANTANDER","54810","TIBU",35.88,"HECTAREA"
2004-07-07,"20","CESAR","20621","LA PAZ",12.83,"HECTAREA"
2004-07-07,"54","NORTE DE SANTANDER","54720","SARDINATA",254.62,"HECTAREA"
2004-07-08,"54","NORTE DE SANTANDER","54810","TIBU",279.33,"HECTAREA"
2004-07-09,"47","MAGDALENA","47001","SANTA MARTA",202.42,"HECTAREA"
2004-07-10,"47","MAGDALENA","47001","SANTA MARTA",147.59,"HECTAREA"
2004-07-10,"54","NORTE DE SANTANDER","54720","SARDINATA",79.03,"HECTAREA"
2004-07-11,"20","CESAR","20443","MANAURE",62.08,"HECTAREA"
2004-07-11,"54","NORTE DE SANTANDER","54810","TIBU",209.9,"HECTAREA"
2004-07-12,"20","CESAR","20443","MANAURE",32.48,"HECTAREA"
2004-07-12,"47","MAGDALENA","47001","SANTA MARTA",260.5,"HECTAREA"
2004-07-12,"54","NORTE DE SANTANDER","54810","TIBU",322.72,"HECTAREA"
2004-07-13,"47","MAGDALENA","47001","SANTA MARTA",246.29,"HECTAREA"
2004-07-13,"54","NORTE DE SANTANDER","54720","SARDINATA",75,"HECTAREA"
2004-07-13,"54","NORTE DE SANTANDER","54810","TIBU",115.3,"HECTAREA"
2004-07-14,"47","MAGDALENA","47001","SANTA MARTA",97.04,"HECTAREA"
2004-07-15,"20","CESAR","20443","MANAURE",29.43,"HECTAREA"
2004-07-15,"47","MAGDALENA","47001","SANTA MARTA",66.98,"HECTAREA"
2004-07-16,"20","CESAR","20013","AGUSTIN CODAZZI",37.65,"HECTAREA"
2004-07-16,"20","CESAR","20621","LA PAZ",37.64,"HECTAREA"
2004-07-16,"54","NORTE DE SANTANDER","54810","TIBU",203.53,"HECTAREA"
2004-07-17,"20","CESAR","20013","AGUSTIN CODAZZI",33.54,"HECTAREA"
2004-07-17,"47","MAGDALENA","47001","SANTA MARTA",77.33,"HECTAREA"
2004-07-17,"54","NORTE DE SANTANDER","54810","TIBU",16.64,"HECTAREA"
2004-07-17,"68","SANTANDER","68101","BOLIVAR",307.23,"HECTAREA"
2004-07-18,"54","NORTE DE SANTANDER","54810","TIBU",71.32,"HECTAREA"
2004-07-18,"68","SANTANDER","68101","BOLIVAR",165.06,"HECTAREA"
2004-07-19,"47","MAGDALENA","47001","SANTA MARTA",184.25,"HECTAREA"
2004-07-19,"54","NORTE DE SANTANDER","54810","TIBU",146.99,"HECTAREA"
2004-07-19,"68","SANTANDER","68101","BOLIVAR",364.21,"HECTAREA"
2004-07-20,"54","NORTE DE SANTANDER","54810","TIBU",67.38,"HECTAREA"
2004-07-20,"68","SANTANDER","68101","BOLIVAR",366.58,"HECTAREA"
2004-07-21,"54","NORTE DE SANTANDER","54810","TIBU",33.52,"HECTAREA"
2004-07-21,"68","SANTANDER","68101","BOLIVAR",282.98,"HECTAREA"
2004-07-25,"41","HUILA","41357","IQUIRA",74.15,"HECTAREA"
2004-07-25,"41","HUILA","41676","SANTA MARIA",74.15,"HECTAREA"
2004-07-25,"68","SANTANDER","68101","BOLIVAR",76.08,"HECTAREA"
2004-07-26,"05","ANTIOQUIA","05591","PUERTO TRIUNFO",42.7,"HECTAREA"
2004-07-26,"05","ANTIOQUIA","05756","SONSON",42.69,"HECTAREA"
2004-07-26,"17","CALDAS","17662","SAMANA",15,"HECTAREA"
2004-07-26,"41","HUILA","41206","COLOMBIA",43.82,"HECTAREA"
2004-07-27,"13","BOLÍVAR","13160","CANTAGALLO",111,"HECTAREA"
2004-07-27,"50","META","50325","MAPIRIPAN",49.83,"HECTAREA"
2004-07-30,"13","BOLÍVAR","13670","SAN PABLO",169.17,"HECTAREA"
2004-07-30,"13","BOLÍVAR","13744","SIMITI",169.17,"HECTAREA"
2004-07-30,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",154.86,"HECTAREA"
2004-07-30,"41","HUILA","41206","COLOMBIA",46.16,"HECTAREA"
2004-07-31,"13","BOLÍVAR","13160","CANTAGALLO",32,"HECTAREA"
2004-07-31,"13","BOLÍVAR","13670","SAN PABLO",100.82,"HECTAREA"
2004-07-31,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",165.05,"HECTAREA"
2004-08-01,"13","BOLÍVAR","13670","SAN PABLO",44.78,"HECTAREA"
2004-08-01,"13","BOLÍVAR","13744","SIMITI",44.78,"HECTAREA"
2004-08-01,"73","TOLIMA","73616","RIOBLANCO",48.23,"HECTAREA"
2004-08-02,"13","BOLÍVAR","13160","CANTAGALLO",201.26,"HECTAREA"
2004-08-02,"95","GUAVIARE","95200","MIRAFLORES",490.11,"HECTAREA"
2004-08-02,"68","SANTANDER","68773","SUCRE",201.26,"HECTAREA"
2004-08-02,"73","TOLIMA","73616","RIOBLANCO",48.52,"HECTAREA"
2004-08-03,"95","GUAVIARE","95025","EL RETORNO",31.77,"HECTAREA"
2004-08-03,"73","TOLIMA","73168","CHAPARRAL",46.05,"HECTAREA"
2004-08-05,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",129.65,"HECTAREA"
2004-08-05,"50","META","50450","PUERTO CONCORDIA",64.85,"HECTAREA"
2004-08-05,"73","TOLIMA","73616","RIOBLANCO",42.75,"HECTAREA"
2004-08-06,"73","TOLIMA","73555","PLANADAS",37.49,"HECTAREA"
2004-08-07,"13","BOLÍVAR","13744","SIMITI",93.28,"HECTAREA"
2004-08-07,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",106.13,"HECTAREA"
2004-08-07,"41","HUILA","41676","SANTA MARIA",47.45,"HECTAREA"
2004-08-07,"50","META","50325","MAPIRIPAN",184.22,"HECTAREA"
2004-08-07,"50","META","50450","PUERTO CONCORDIA",225.89,"HECTAREA"
2004-08-07,"73","TOLIMA","73555","PLANADAS",57.89,"HECTAREA"
2004-08-08,"13","BOLÍVAR","13744","SIMITI",95.15,"HECTAREA"
2004-08-08,"41","HUILA","41676","SANTA MARIA",37.05,"HECTAREA"
2004-08-09,"13","BOLÍVAR","13744","SIMITI",395.14,"HECTAREA"
2004-08-10,"13","BOLÍVAR","13744","SIMITI",273.61,"HECTAREA"
2004-08-10,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",161.66,"HECTAREA"
2004-08-10,"73","TOLIMA","73616","RIOBLANCO",97.47,"HECTAREA"
2004-08-11,"13","BOLÍVAR","13744","SIMITI",122.88,"HECTAREA"
2004-08-11,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",143.38,"HECTAREA"
2004-08-11,"73","TOLIMA","73616","RIOBLANCO",41.66,"HECTAREA"
2004-08-12,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",52.07,"HECTAREA"
2004-08-12,"50","META","50325","MAPIRIPAN",52.07,"HECTAREA"
2004-08-13,"13","BOLÍVAR","13744","SIMITI",413.77,"HECTAREA"
2004-08-13,"95","GUAVIARE","95200","MIRAFLORES",97.36,"HECTAREA"
2004-08-13,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",97.37,"HECTAREA"
2004-08-14,"13","BOLÍVAR","13688","SANTA ROSA DEL SUR",98.32,"HECTAREA"
2004-08-14,"13","BOLÍVAR","13744","SIMITI",98.32,"HECTAREA"
2004-08-14,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",54.9,"HECTAREA"
2004-08-14,"73","TOLIMA","73675","SAN ANTONIO",6.75,"HECTAREA"
2004-08-15,"13","BOLÍVAR","13688","SANTA ROSA DEL SUR",515.2,"HECTAREA"
2004-08-15,"19","CAUCA","19517","PAEZ",9.67,"HECTAREA"
2004-08-15,"95","GUAVIARE","95015","CALAMAR",64.99,"HECTAREA"
2004-08-15,"95","GUAVIARE","95200","MIRAFLORES",64.99,"HECTAREA"
2004-08-15,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",129.97,"HECTAREA"
2004-08-15,"41","HUILA","41020","ALGECIRAS",21.98,"HECTAREA"
2004-08-16,"13","BOLÍVAR","13670","SAN PABLO",432.71,"HECTAREA"
2004-08-16,"19","CAUCA","19397","LA VEGA",15.09,"HECTAREA"
2004-08-16,"95","GUAVIARE","95200","MIRAFLORES",136.87,"HECTAREA"
2004-08-16,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",136.88,"HECTAREA"
2004-08-16,"41","HUILA","41020","ALGECIRAS",51.2,"HECTAREA"
2004-08-16,"41","HUILA","41615","RIVERA",48.79,"HECTAREA"
2004-08-17,"95","GUAVIARE","95025","EL RETORNO",55.4,"HECTAREA"
2004-08-17,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",55.4,"HECTAREA"
2004-08-18,"13","BOLÍVAR","13670","SAN PABLO",164.36,"HECTAREA"
2004-08-18,"95","GUAVIARE","95200","MIRAFLORES",195.62,"HECTAREA"
2004-08-19,"13","BOLÍVAR","13670","SAN PABLO",206.97,"HECTAREA"
2004-08-19,"13","BOLÍVAR","13744","SIMITI",207,"HECTAREA"
2004-08-20,"95","GUAVIARE","95025","EL RETORNO",23.17,"HECTAREA"
2004-08-20,"50","META","50450","PUERTO CONCORDIA",23.17,"HECTAREA"
2004-08-20,"54","NORTE DE SANTANDER","54720","SARDINATA",224.82,"HECTAREA"
2004-08-21,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",309.81,"HECTAREA"
2004-08-22,"05","ANTIOQUIA","05756","SONSON",102.97,"HECTAREA"
2004-08-22,"17","CALDAS","17662","SAMANA",102.97,"HECTAREA"
2004-08-22,"95","GUAVIARE","95200","MIRAFLORES",181.92,"HECTAREA"
2004-08-22,"54","NORTE DE SANTANDER","54250","EL TARRA",101.49,"HECTAREA"
2004-08-22,"54","NORTE DE SANTANDER","54810","TIBU",710.46,"HECTAREA"
2004-08-23,"95","GUAVIARE","95200","MIRAFLORES",184.51,"HECTAREA"
2004-08-23,"54","NORTE DE SANTANDER","54720","SARDINATA",138.55,"HECTAREA"
2004-08-23,"54","NORTE DE SANTANDER","54810","TIBU",138.55,"HECTAREA"
2004-08-24,"54","NORTE DE SANTANDER","54720","SARDINATA",211.43,"HECTAREA"
2004-08-24,"54","NORTE DE SANTANDER","54810","TIBU",211.43,"HECTAREA"
2004-08-25,"95","GUAVIARE","95200","MIRAFLORES",46,"HECTAREA"
2004-08-25,"50","META","50450","PUERTO CONCORDIA",46,"HECTAREA"
2004-08-25,"54","NORTE DE SANTANDER","54800","TEORAMA",47.13,"HECTAREA"
2004-08-26,"05","ANTIOQUIA","05756","SONSON",80.56,"HECTAREA"
2004-08-26,"17","CALDAS","17662","SAMANA",40.29,"HECTAREA"
2004-08-26,"95","GUAVIARE","95025","EL RETORNO",378.86,"HECTAREA"
2004-08-26,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",253.17,"HECTAREA"
2004-08-26,"54","NORTE DE SANTANDER","54810","TIBU",118.78,"HECTAREA"
2004-08-27,"95","GUAVIARE","95025","EL RETORNO",164.43,"HECTAREA"
2004-08-27,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",328.86,"HECTAREA"
2004-08-27,"50","META","50450","PUERTO CONCORDIA",164.42,"HECTAREA"
2004-08-27,"54","NORTE DE SANTANDER","54670","SAN CALIXTO",64.05,"HECTAREA"
2004-08-28,"95","GUAVIARE","95025","EL RETORNO",150.31,"HECTAREA"
2004-08-28,"50","META","50450","PUERTO CONCORDIA",150.31,"HECTAREA"
2004-08-29,"13","BOLÍVAR","13160","CANTAGALLO",98.98,"HECTAREA"
2004-08-29,"13","BOLÍVAR","13670","SAN PABLO",49.49,"HECTAREA"
2004-08-29,"95","GUAVIARE","95025","EL RETORNO",248.66,"HECTAREA"
2004-08-29,"95","GUAVIARE","95200","MIRAFLORES",248.67,"HECTAREA"
2004-08-29,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",248.66,"HECTAREA"
2004-08-30,"13","BOLÍVAR","13160","CANTAGALLO",161.77,"HECTAREA"
2004-08-30,"13","BOLÍVAR","13442","MARIA LA BAJA",161.77,"HECTAREA"
2004-08-30,"95","GUAVIARE","95025","EL RETORNO",31.89,"HECTAREA"
2004-08-30,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",69.93,"HECTAREA"
2004-08-31,"13","BOLÍVAR","13160","CANTAGALLO",72.01,"HECTAREA"
2004-08-31,"13","BOLÍVAR","13670","SAN PABLO",72.01,"HECTAREA"
2004-08-31,"95","GUAVIARE","95200","MIRAFLORES",405.03,"HECTAREA"
2004-08-31,"54","NORTE DE SANTANDER","54670","SAN CALIXTO",51.14,"HECTAREA"
2004-09-01,"95","GUAVIARE","95015","CALAMAR",337.08,"HECTAREA"
2004-09-01,"95","GUAVIARE","95200","MIRAFLORES",337.09,"HECTAREA"
2004-09-01,"54","NORTE DE SANTANDER","54250","EL TARRA",60.19,"HECTAREA"
2004-09-02,"13","BOLÍVAR","13160","CANTAGALLO",108.36,"HECTAREA"
2004-09-02,"13","BOLÍVAR","13670","SAN PABLO",108.36,"HECTAREA"
2004-09-02,"50","META","50325","MAPIRIPAN",555.69,"HECTAREA"
2004-09-02,"54","NORTE DE SANTANDER","54250","EL TARRA",87.17,"HECTAREA"
2004-09-03,"13","BOLÍVAR","13160","CANTAGALLO",91.32,"HECTAREA"
2004-09-03,"13","BOLÍVAR","13670","SAN PABLO",91.33,"HECTAREA"
2004-09-03,"68","SANTANDER","68092","BETULIA",91.32,"HECTAREA"
2004-09-04,"13","BOLÍVAR","13688","SANTA ROSA DEL SUR",99.01,"HECTAREA"
2004-09-04,"50","META","50325","MAPIRIPAN",31.56,"HECTAREA"
2004-09-05,"95","GUAVIARE","95200","MIRAFLORES",507.88,"HECTAREA"
2004-09-06,"95","GUAVIARE","95025","EL RETORNO",93.55,"HECTAREA"
2004-09-06,"95","GUAVIARE","95200","MIRAFLORES",272.49,"HECTAREA"
2004-09-06,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",158.45,"HECTAREA"
2004-09-06,"54","NORTE DE SANTANDER","54250","EL TARRA",198.15,"HECTAREA"
2004-09-07,"13","BOLÍVAR","13670","SAN PABLO",61.03,"HECTAREA"
2004-09-08,"54","NORTE DE SANTANDER","54250","EL TARRA",32.52,"HECTAREA"
2004-09-09,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",144.16,"HECTAREA"
2004-09-09,"54","NORTE DE SANTANDER","54250","EL TARRA",16.41,"HECTAREA"
2004-09-10,"81","ARAUCA","81065","ARAUQUITA",123.06,"HECTAREA"
2004-09-10,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",46.57,"HECTAREA"
2004-09-10,"50","META","50450","PUERTO CONCORDIA",46.57,"HECTAREA"
2004-09-11,"81","ARAUCA","81065","ARAUQUITA",355.17,"HECTAREA"
2004-09-11,"95","GUAVIARE","95025","EL RETORNO",255.6,"HECTAREA"
2004-09-11,"95","GUAVIARE","95200","MIRAFLORES",255.85,"HECTAREA"
2004-09-12,"13","BOLÍVAR","13688","SANTA ROSA DEL SUR",306.96,"HECTAREA"
2004-09-12,"95","GUAVIARE","95025","EL RETORNO",172.1,"HECTAREA"
2004-09-12,"95","GUAVIARE","95200","MIRAFLORES",516.3,"HECTAREA"
2004-09-13,"81","ARAUCA","81736","SARAVENA",12.66,"HECTAREA"
2004-09-13,"13","BOLÍVAR","13688","SANTA ROSA DEL SUR",165.33,"HECTAREA"
2004-09-13,"95","GUAVIARE","95015","CALAMAR",278.07,"HECTAREA"
2004-09-13,"95","GUAVIARE","95025","EL RETORNO",278.08,"HECTAREA"
2004-09-14,"81","ARAUCA","81065","ARAUQUITA",55.14,"HECTAREA"
2004-09-14,"13","BOLÍVAR","13688","SANTA ROSA DEL SUR",45.41,"HECTAREA"
2004-09-15,"81","ARAUCA","81794","TAME",98.11,"HECTAREA"
2004-09-16,"17","CALDAS","17662","SAMANA",31.36,"HECTAREA"
2004-09-16,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",129.29,"HECTAREA"
2004-09-17,"81","ARAUCA","81065","ARAUQUITA",334.03,"HECTAREA"
2004-09-17,"81","ARAUCA","81736","SARAVENA",47.57,"HECTAREA"
2004-09-17,"13","BOLÍVAR","13670","SAN PABLO",84.03,"HECTAREA"
2004-09-17,"13","BOLÍVAR","13688","SANTA ROSA DEL SUR",84.02,"HECTAREA"
2004-09-18,"81","ARAUCA","81065","ARAUQUITA",241.51,"HECTAREA"
2004-09-18,"13","BOLÍVAR","13473","MORALES",29.63,"HECTAREA"
2004-09-18,"13","BOLÍVAR","13688","SANTA ROSA DEL SUR",88.86,"HECTAREA"
2004-09-18,"13","BOLÍVAR","13744","SIMITI",59.24,"HECTAREA"
2004-09-18,"95","GUAVIARE","95025","EL RETORNO",29.32,"HECTAREA"
2004-09-19,"81","ARAUCA","81300","FORTUL",383.03,"HECTAREA"
2004-09-19,"13","BOLÍVAR","13688","SANTA ROSA DEL SUR",132.16,"HECTAREA"
2004-09-20,"81","ARAUCA","81065","ARAUQUITA",70.1,"HECTAREA"
2004-09-20,"81","ARAUCA","81736","SARAVENA",70.11,"HECTAREA"
2004-09-20,"95","GUAVIARE","95015","CALAMAR",147,"HECTAREA"
2004-09-20,"95","GUAVIARE","95025","EL RETORNO",147,"HECTAREA"
2004-09-20,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",1.82,"HECTAREA"
2004-09-21,"95","GUAVIARE","95200","MIRAFLORES",248.6,"HECTAREA"
2004-09-21,"50","META","50450","PUERTO CONCORDIA",248.6,"HECTAREA"
2004-09-22,"81","ARAUCA","81794","TAME",98.63,"HECTAREA"
2004-09-22,"13","BOLÍVAR","13688","SANTA ROSA DEL SUR",201.72,"HECTAREA"
2004-09-22,"95","GUAVIARE","95200","MIRAFLORES",282.36,"HECTAREA"
2004-09-22,"50","META","50450","PUERTO CONCORDIA",135.55,"HECTAREA"
2004-09-23,"81","ARAUCA","81065","ARAUQUITA",32.25,"HECTAREA"
2004-09-23,"13","BOLÍVAR","13670","SAN PABLO",93.92,"HECTAREA"
2004-09-23,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",136.49,"HECTAREA"
2004-09-24,"81","ARAUCA","81065","ARAUQUITA",67.4,"HECTAREA"
2004-09-24,"95","GUAVIARE","95025","EL RETORNO",208.23,"HECTAREA"
2004-09-24,"95","GUAVIARE","95200","MIRAFLORES",208.23,"HECTAREA"
2004-09-25,"81","ARAUCA","81065","ARAUQUITA",52.72,"HECTAREA"
2004-09-25,"95","GUAVIARE","95025","EL RETORNO",153.67,"HECTAREA"
2004-09-25,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",37.78,"HECTAREA"
2004-09-26,"81","ARAUCA","81065","ARAUQUITA",108.14,"HECTAREA"
2004-09-26,"81","ARAUCA","81794","TAME",54.07,"HECTAREA"
2004-09-27,"81","ARAUCA","81065","ARAUQUITA",82.12,"HECTAREA"
2004-09-27,"81","ARAUCA","81794","TAME",82.13,"HECTAREA"
2004-09-27,"18","CAQUETÁ","18094","BELEN DE LOS ANDAQUIES",136.85,"HECTAREA"
2004-09-27,"18","CAQUETÁ","18256","EL PAUJIL",68.43,"HECTAREA"
2004-09-27,"18","CAQUETÁ","18610","SAN JOSE DEL FRAGUA",68.42,"HECTAREA"
2004-09-28,"81","ARAUCA","81065","ARAUQUITA",1.42,"HECTAREA"
2004-09-28,"86","PUTUMAYO","86571","PUERTO GUZMAN",583.5,"HECTAREA"
2004-09-29,"81","ARAUCA","81794","TAME",88.05,"HECTAREA"
2004-09-29,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",620.49,"HECTAREA"
2004-09-30,"81","ARAUCA","81065","ARAUQUITA",132.36,"HECTAREA"
2004-09-30,"18","CAQUETÁ","18592","PUERTO RICO",434.83,"HECTAREA"
2004-09-30,"95","GUAVIARE","95015","CALAMAR",189.86,"HECTAREA"
2004-09-30,"50","META","50450","PUERTO CONCORDIA",29.87,"HECTAREA"
2004-10-01,"81","ARAUCA","81065","ARAUQUITA",226.9,"HECTAREA"
2004-10-01,"81","ARAUCA","81300","FORTUL",226.9,"HECTAREA"
2004-10-02,"81","ARAUCA","81065","ARAUQUITA",168.85,"HECTAREA"
2004-10-02,"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRA",613.44,"HECTAREA"
2004-10-02,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",416.08,"HECTAREA"
2004-10-02,"50","META","50325","MAPIRIPAN",213.84,"HECTAREA"
2004-10-03,"81","ARAUCA","81065","ARAUQUITA",482.02,"HECTAREA"
2004-10-03,"18","CAQUETÁ","18753","SAN VICENTE DEL CAGUAN",349.32,"HECTAREA"
2004-10-03,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",252.49,"HECTAREA"
2004-10-03,"50","META","50325","MAPIRIPAN",151.97,"HECTAREA"
2004-10-04,"95","GUAVIARE","95025","EL RETORNO",179.61,"HECTAREA"
2004-10-04,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",179.61,"HECTAREA"
2004-10-05,"81","ARAUCA","81065","ARAUQUITA",522.6,"HECTAREA"
2004-10-06,"81","ARAUCA","81300","FORTUL",257.24,"HECTAREA"
2004-10-06,"86","PUTUMAYO","86571","PUERTO GUZMAN",224.2,"HECTAREA"
2004-10-07,"81","ARAUCA","81065","ARAUQUITA",313.81,"HECTAREA"
2004-10-07,"95","GUAVIARE","95015","CALAMAR",305.84,"HECTAREA"
2004-10-07,"95","GUAVIARE","95200","MIRAFLORES",152.92,"HECTAREA"
2004-10-08,"81","ARAUCA","81065","ARAUQUITA",322.28,"HECTAREA"
2004-10-08,"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRA",62.02,"HECTAREA"
2004-10-08,"18","CAQUETÁ","18756","SOLANO",63.65,"HECTAREA"
2004-10-08,"95","GUAVIARE","95025","EL RETORNO",86.7,"HECTAREA"
2004-10-08,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",343.69,"HECTAREA"
2004-10-09,"81","ARAUCA","81065","ARAUQUITA",225.86,"HECTAREA"
2004-10-09,"95","GUAVIARE","95015","CALAMAR",34.24,"HECTAREA"
2004-10-09,"86","PUTUMAYO","86571","PUERTO GUZMAN",153.7,"HECTAREA"
2004-10-10,"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRA",51.9,"HECTAREA"
2004-10-10,"95","GUAVIARE","95015","CALAMAR",150,"HECTAREA"
2004-10-10,"95","GUAVIARE","95025","EL RETORNO",149.24,"HECTAREA"
2004-10-10,"86","PUTUMAYO","86320","ORITO",51.95,"HECTAREA"
2004-10-11,"18","CAQUETÁ","18205","CURILLO",22.65,"HECTAREA"
2004-10-11,"20","CESAR","20443","MANAURE",25.42,"HECTAREA"
2004-10-11,"95","GUAVIARE","95015","CALAMAR",233.36,"HECTAREA"
2004-10-11,"95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE",233.35,"HECTAREA"
2004-10-11,"86","PUTUMAYO","86571","PUERTO GUZMAN",22.7,"HECTAREA"
2004-10-12,"95","GUAVIARE","95015","CALAMAR",71.74,"HECTAREA"
2004-10-13,"20","CESAR","20013","AGUSTIN CODAZZI",23.11,"HECTAREA"
2004-10-13,"20","CESAR","20621","LA PAZ",12.77,"HECTAREA"
2004-10-13,"44","LA GUAJIRA","44855","URUMITA",13.11,"HECTAREA"
2004-10-13,"95","GUAVIARE","95015","CALAMAR",5.91,"HECTAREA"
2004-10-13,"73","TOLIMA","73616","RIOBLANCO",29.86,"HECTAREA"
2004-10-14,"20","CESAR","20443","MANAURE",5.46,"HECTAREA"
2004-10-14,"44","LA GUAJIRA","44855","URUMITA",5,"HECTAREA"
2004-10-14,"95","GUAVIARE","95015","CALAMAR",229.65,"HECTAREA"
2004-10-15,"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRA",213.36,"HECTAREA"
2004-10-15,"95","GUAVIARE","95015","CALAMAR",369.41,"HECTAREA"
2004-10-15,"73","TOLIMA","73616","RIOBLANCO",46.55,"HECTAREA"
2004-10-16,"41","HUILA","41357","IQUIRA",30.5,"HECTAREA"
2004-10-16,"73","TOLIMA","73616","RIOBLANCO",30.24,"HECTAREA"
2004-10-17,"19","CAUCA","19533","PIAMONTE",85,"HECTAREA"
2004-10-17,"95","GUAVIARE","95025","EL RETORNO",418.86,"HECTAREA"
2004-10-17,"86","PUTUMAYO","86885","VILLAGARZON",174.37,"HECTAREA"
2004-10-18,"95","GUAVIARE","95015","CALAMAR",184.57,"HECTAREA"
2004-10-18,"95","GUAVIARE","95200","MIRAFLORES",184.57,"HECTAREA"
2004-10-18,"86","PUTUMAYO","86571","PUERTO GUZMAN",837.14,"HECTAREA"
2004-10-19,"18","CAQUETÁ","18150","CARTAGENA DEL CHAIRA",95.2,"HECTAREA"
2004-10-19,"18","CAQUETÁ","18592","PUERTO RICO",95.39,"HECTAREA"
2004-10-19,"95","GUAVIARE","95015","CALAMAR",14.9,"HECTAREA"
2004-10-21,"95","GUAVIARE","95015","CALAMAR",109.5,"HECTAREA"
